-0.0840817	0.018185226	0.0011567373
-0.07681928	-0.023086695	0.03207767
-0.0595625	-0.0051495126	0.024187723
-0.08847803	0.036039162	0.035847157
0.038009882	0.08089684	0.03776995
-0.038300443	-0.0600424	0.032336313
-0.09020313	-0.010107134	0.060328286
-0.010003405	0.039574407	-0.062106896
0.00062282186	0.008623779	0.011785266
0.023133097	0.016489843	-0.017837614
-0.09235531	0.059055272	0.04319801
-0.071557984	0.06808325	0.0673081
0.008110103	-0.028151335	-0.08106077
0.029778302	0.055329163	0.04695476
-0.034279242	0.012080743	0.010786275
-0.013215432	0.0031296639	-0.00026196687
-0.053660505	-0.0003297131	0.0051369863
0.023262734	-0.028553357	-0.020801267
-0.00264372	-0.024970645	0.028680766
-0.086255796	-0.03152876	0.02229556
-0.09455668	-0.030853676	0.029280964
0.118833445	-0.005492892	0.00045341632
0.08991377	0.029509613	-0.06981433
-0.016791562	0.017737668	0.012512858
0.010922086	-0.017838137	0.009243334
-0.10507341	-0.07424797	0.0668415
-0.107808225	0.00034541584	0.016132018
0.013473418	0.08775604	0.0076790242
-0.061729286	0.081085615	-0.06348134
-0.10008886	0.05700251	-0.0053167786
0.06273211	-0.020839557	0.012050498
0.08256821	0.002373052	0.025297616
0.09895469	0.05936739	-0.048870813
0.09465368	0.016021384	0.025916193
0.04034672	-0.020784594	-0.017804788
0.046615694	0.031389203	-0.053110745
-0.10690023	0.085255064	-0.08988221
-0.08074902	0.066599295	-0.072242826
0.042179644	-0.015904192	0.004209195
0.023640463	-0.06685126	0.049634174
0.015851397	0.09176179	0.03329604
0.03682964	-0.015148239	0.024725439
0.10297243	0.036041647	0.045394324
0.10219541	0.0001870917	0.015156463
-0.07976455	0.06941833	-0.05424971
-0.091292806	0.09381414	0.059276592
0.05423442	0.0089506535	-0.024320168
0.039564993	0.06256592	0.0289496
-0.067597754	-0.059414294	-0.08281351
-0.018606737	0.08033541	0.07138774
-0.06715114	0.0068180966	-0.040021006
-0.06145453	-0.029645465	0.006555477
0.039153565	-0.038111843	0.023035243
0.007904684	-0.026483113	-0.084373735
0.09767223	0.025525082	0.0155533515
0.07460122	-0.0051596034	0.038163614
-0.08271567	-0.07681823	-0.07367092
-0.1136911	-0.011991326	-0.07419948
-0.10677404	0.021190897	-0.03224298
-0.0031317642	-0.04741978	-0.042665113
0.05993984	-0.0373924	0.07612664
-0.08385615	0.038853034	-0.081592456
0.005868907	-0.03514898	-0.051238574
-0.023512876	-0.03388654	-0.07983332
0.041793328	0.01744876	-0.035288494
-0.10886805	0.06357237	-0.07400639
0.09111344	0.008006384	-0.08579458
0.03683913	-0.08052535	-0.07465986
-0.0066793133	0.075280905	0.032511085
-0.035978407	0.014953874	-0.045063857
0.07431567	0.04386314	0.06668156
0.056210652	0.01598638	-0.020192927
-0.112165466	0.05082691	-0.06196607
0.09064097	0.03585851	0.06239863
0.05272126	-0.060462605	-0.04093439
-0.045452304	0.022198264	0.05515304
0.02105663	0.053866502	0.043331992
0.0323682	-0.09343189	0.0019999912
-0.0148448115	-0.034527026	0.032713406
0.03121138	0.042663816	-0.008361246
-0.09226056	0.057217117	-0.026691621
-0.08730467	0.050731204	0.009596265
-0.11538825	0.026061311	-0.0043151267
0.112765834	0.04296717	0.038155884
0.09441229	0.04990776	0.06935083
0.06233779	-0.062291574	-0.09133152
0.039914414	-0.028870752	-0.022961669
0.035578612	0.030786134	-0.06462716
-0.08987587	0.045019895	-0.042836856
-0.107402585	0.019609964	0.0051421947
0.053125486	-0.064374894	-0.04768675
0.09212956	-0.019984448	-0.021404592
-0.049721107	0.046809107	-0.06325626
-0.05033009	-0.012422735	0.0364133
0.055638377	0.036267977	0.014261764
0.0059778336	0.0048305294	0.041860797
-0.068374306	-0.07782929	-0.021496726
0.11227773	-0.011845949	0.018509371
0.06054561	-0.03484657	0.03459815
0.08193963	0.0433641	-0.057410434
-0.053609483	-0.00050115195	-0.021058653
0.09159341	0.01704913	0.060627017
-0.070768185	-0.024536083	-0.038772758
-0.045602728	0.057853468	-0.061249066
0.10859468	0.00084903	-0.0069387793
0.024114028	-0.044454712	0.047233768
0.06471198	-0.023761274	-0.051041797
0.04692511	0.037989434	-0.026949491
-0.082871005	-0.055752527	-0.013394377
0.023156768	0.07692959	-0.07143122
0.0936515	0.006139271	-0.020566087
0.06435049	-0.025958152	0.098539926
0.084111474	0.05245779	-0.07605968
-0.10889185	-0.0436346	-0.0017964619
0.09794618	0.0444963	0.038465418
0.098128825	0.0016390635	-0.032414004
0.080817804	-0.049076993	-0.02690678
-0.015467032	-0.006127254	0.026677337
0.037691195	-0.0048558707	0.013091236
0.0015391923	-0.0052523823	0.034668393
0.0611462	0.036873605	-0.022095272
0.008329935	0.026407437	0.06314835
0.066279426	0.040910795	0.05389773
0.033199817	0.013253645	-0.029547954
-0.056722876	0.04195319	-0.056162752
0.02474613	-0.021189705	0.020344144
-0.04040944	0.04871515	-0.012916441
-0.055813503	0.029376982	-0.0061236434
0.07767241	-0.0031647987	-0.06435204
-0.028072778	0.002574402	0.066158466
-0.030485399	-0.008773029	-0.023280535
0.034638453	0.0036984312	0.026970517
0.0722958	-0.037169404	-0.008970076
0.028322516	0.0031926874	-0.052710973
-0.10002886	-0.02985349	0.05312294
0.011357304	-0.033832036	0.07609599
0.031906534	0.048400212	-0.06956879
0.102811635	0.046141896	-0.060961492
-0.046049144	0.047272254	-0.0135104135
0.012528557	-0.08777854	0.015783636
-0.055683434	0.045758747	0.041078772
0.0053873444	0.03670255	0.07720383
0.021966612	-0.010587261	-0.0047892146
-0.06908628	0.046452455	-0.005441287
-0.057238307	-0.033214927	0.1014939
0.08311305	0.011056051	0.014341857
-0.07355484	-0.02671105	0.040567454
-0.050782993	-0.08354942	0.007488124
-0.02959383	-0.079440996	-0.004617555
-0.057636928	-0.05826198	-0.029839814
0.048343882	0.067071915	-0.063354775
0.014969733	-0.049517952	0.074731156
-0.015074826	-0.05086974	0.03434801
0.019058852	0.08456607	0.0034676986
-0.01705832	-0.052340314	0.013184602
0.06267868	-0.0038995778	-0.008462353
0.10751901	-0.0062675243	-0.021165289
0.07818853	0.00685692	-0.015944164
0.011487759	0.06629065	0.029477106
-0.05622745	0.0041796286	0.009378772
-0.07828962	-0.045540575	0.07655783
-0.021812191	-0.020291163	0.09600339
-0.02882055	-0.017079217	0.09243377
-0.05778426	0.032063924	0.08527488
-0.07267117	0.06736642	0.07325167
-0.053808354	0.06658998	0.0762504
-0.06993726	0.03449082	-0.019191869
-0.035589833	0.06695902	-0.029572483
-0.08178721	0.07026682	-0.058544435
-0.0939328	-0.017742945	0.043040875
0.10128068	-0.04261646	-0.052503187
0.029364513	0.008601895	0.009732369
-0.026392179	0.01358113	0.08272395
-0.09531089	-0.021432381	-0.025215883
0.04324533	-0.03989488	0.09376033
-0.010406462	0.001401459	0.06483313
-0.07393874	0.060903814	-0.04459983
-0.045102417	0.017367352	-0.057110745
-0.044225954	0.019200088	-0.04736913
-0.09310524	0.037091292	0.036189895
-0.069357775	0.093445055	0.018028056
-0.091849044	0.08045917	-0.05004778
0.08083942	0.074003	0.0005137004
-0.027628582	-0.0147935795	-0.026658092
-0.059385642	-0.045487165	-0.031034622
-0.049938686	-0.034740876	0.004487421
0.09510938	0.010965148	0.0071983053
0.06333529	0.0828269	0.02447912
0.008324192	0.08370191	-0.02000621
-0.08361196	0.04905906	0.04497771
0.044257868	0.021840064	0.0012572728
0.06422205	0.057815276	-0.018524785
-0.005306906	0.004518511	0.07639784
0.06621147	-0.055095	-0.08621169
-0.013485798	0.004380904	0.029747687
0.04100301	-0.056398124	0.09010506
-0.04733899	-0.037995312	0.03658533
-0.06520559	-0.03905134	-0.05792498
0.002639893	-0.013745235	0.035910413
0.10589672	0.007888659	-0.020638
-0.037425615	0.00341443	0.032360572
-0.103603736	0.018322673	0.06474226
-0.111439444	-0.0025507938	-0.0048897034
-0.099171646	-0.089090005	-0.0019318046
-0.088785015	-0.08071257	0.07136026
-0.073856056	-0.056380063	0.07821997
-0.0763284	-0.06654975	-0.066195056
-0.07817681	-0.07736805	0.056577295
-0.068945475	-0.08323264	-0.08082956
-0.09862632	-0.06807608	-0.024853416
-0.06909103	-0.05076125	-0.021478802
0.009051787	-0.070862815	0.0635905
-0.049800247	-0.004339432	0.0014794928
0.100445956	-0.00564971	-0.017541206
0.015801603	-0.010131102	0.025008228
-0.06602358	-0.018984554	0.06808428
-0.0786287	0.06721898	0.00738208
0.008221597	-0.039115332	-0.07792916
0.041868094	-0.0768756	-0.01349145
-0.09886527	-0.05658975	-0.015861195
-0.097666726	-0.07607017	0.03958828
0.049897168	-0.045391068	0.08084385
-0.07201836	0.04798839	0.002108377
0.07808884	-0.0655378	0.049410794
0.09960867	-0.09746737	0.002304358
0.019770259	-0.05642987	0.10472643
0.014806187	0.017209008	-0.05296004
-0.048365377	0.0045917192	-0.04789435
0.05716035	-0.009214691	-0.009220468
0.05196362	-0.067102544	-0.05185895
0.010189952	0.03564879	-0.04834365
0.04525229	-0.05957167	-0.04826511
0.08510699	0.03439352	-0.005721215
0.0048510274	-0.019731974	0.06275653
-0.022008719	0.015776202	0.076437175
0.014222859	0.04140585	-0.05404634
0.035150412	-0.038862918	-0.042861074
-0.057467	-0.02552517	-0.068893634
-0.0508065	0.076773815	0.0669008
0.07609859	-0.012696956	0.0033291765
0.05417927	-0.022115186	-0.05626621
-0.06616144	0.034742795	-0.0148878405
-0.0005456858	-0.049081065	0.03915968
-0.11253114	0.038745865	-0.001126466
0.103023715	-0.018912274	-0.0030531357
0.10162409	-0.06491868	0.045631126
0.05739282	-0.08745668	-0.021816628
0.093399055	-0.04438761	-0.03966525
0.070144236	0.06429811	0.046007488
-0.08018607	-0.026303511	-0.008722793
-0.044865992	0.08408426	-0.04700296
0.040440585	0.07671718	0.036981102
-0.07547528	-0.10183856	-0.047837827
0.014705034	0.062651716	-0.024593703
-0.055628974	-0.045477476	-0.09927121
-0.010194074	0.054579254	-0.06083111
0.038346022	-0.024678007	0.05615388
-0.08132882	0.04255926	0.0054304884
0.04149527	-0.09607188	0.07778134
0.031616498	-0.04827994	-0.011220475
0.045237556	0.08153981	-0.074959174
0.03691017	0.08113025	-0.085000426
-0.038312275	-0.07802422	0.0052987747
0.058624346	0.03000055	0.089772284
0.008818726	-0.06942827	-0.08557482
0.06952388	0.05291402	-0.070164345
0.06852016	0.068781495	0.041343294
-0.095806055	0.040464375	0.009949826
0.10241985	0.00511406	-0.03990968
0.08306117	0.0658954	-0.039098565
0.054397248	0.032351308	-0.006268339
0.09596376	-0.010722572	-0.051560167
0.015480878	-0.104470946	0.09777151
-0.073605895	-0.012515651	-0.063130915
-0.08699959	-0.020902283	-0.07894933
-0.017242003	0.0674325	-0.0952068
0.09716704	-0.029661616	0.009380963
0.06949333	-0.044154976	0.016526682
0.06237557	0.008155079	0.024034912
0.08059606	-0.060836073	0.04537929
-0.006506022	-0.06794897	0.06900588
0.033615567	0.06907143	0.083298214
0.06746691	0.07881988	0.0978603
-0.02523674	-0.020219931	0.021332141
-0.0054280236	-0.04623731	-0.005869904
0.03121917	0.0020176652	0.041970827
-0.05317031	-0.05965838	0.0376806
0.038215205	-0.08560282	0.08975292
0.0026003371	0.053236526	-0.081276365
-0.013471258	-0.060940053	0.07558994
0.004031557	0.021232994	-0.0027008886
-0.02509423	-0.0027744188	0.022572326
0.06506497	0.028718984	-0.028831463
0.04035639	0.014360825	-0.041422322
0.05400881	0.026295854	0.031931963
0.07295203	0.02390324	0.066405095
0.10600602	0.03918194	0.056343723
0.11370171	0.0054584285	-0.033734463
0.11279348	-0.054736994	-0.08346419
0.024187954	0.0039478936	0.020976987
-0.0034969132	-0.010728093	0.021908255
0.10345625	0.066582486	0.06117171
-0.079999514	-0.04710744	-0.035988998
-0.094250925	-0.05289076	0.012058451
0.106937476	-0.060595352	-0.06599456
0.1138821	-0.05156119	-0.035892162
0.0070271767	-0.03321017	0.009533341
-0.10834265	-0.03292782	-0.0073948023
-0.107123986	-0.07032031	0.061659507
-0.07598426	-0.050144866	-0.0035730288
-0.04826165	0.0081064	-0.03841994
0.029517027	-0.05154668	0.01093201
0.108764246	-0.0069979755	-0.08254177
0.06286326	-0.013488158	-0.07202762
-0.059300534	-0.027863188	-0.06440588
-0.08164534	-0.07377918	0.0675282
0.015352679	0.064511515	-0.021041833
-0.026973328	-0.010115733	0.043456465
-0.10676608	0.022599338	0.020902159
-0.105580136	-0.02169979	0.024048071
0.09868855	-0.038543575	0.016553074
0.09514837	-0.07403383	-0.06375035
-0.062288832	-0.012686363	0.07745109
0.008759257	-0.0026701808	-0.022104071
0.07780742	0.039517734	-0.06686803
0.0057462715	0.00023487005	0.0782573
0.06118583	-0.0676611	-0.09485968
0.040421136	0.024539517	0.051299974
0.010019227	-0.03973834	0.041681696
0.01437458	0.04556781	-0.055882446
-0.062342223	-0.06697802	0.033841364
-0.06267161	-0.058796354	-0.012763803
0.06244608	0.049092412	-0.02037103
0.097423114	0.061078552	-0.06823326
0.068800144	-0.059943452	-0.056394137
0.019351134	0.011733764	0.041403823
-0.056557875	-0.04957688	0.06889563
0.070051074	0.056513447	-0.07686613
0.03313516	0.031801432	0.014978118
0.019248407	0.015461519	-0.081079885
-0.035539117	-0.03337131	0.039673258
0.10759413	-0.06134804	-0.084444106
-0.096594274	-0.038219552	-0.038076367
0.033036154	0.04264428	-0.079258814
-0.02669736	-0.029673655	0.08054502
-0.050937757	-0.024311265	0.030965392
-0.086270064	-0.0078782765	0.017973829
-0.0935829	-0.0046721897	-0.0013651076
0.10665257	-0.0198652	-0.055946782
-0.07023202	-0.026022227	0.08417979
-0.0008199426	0.08102946	-0.038294785
0.055010423	-0.03845185	0.08368456
-0.029472345	0.002454289	0.041322574
-0.004867168	0.0973564	-0.055812463
0.018300315	0.009561843	-0.0033857322
-0.051656853	-0.017851314	0.034673534
0.08223072	-0.026540114	-0.011587278
0.06937228	0.014801364	-0.0047477284
0.11044207	0.033009037	0.021812297
-0.10011297	0.022565052	-0.008804242
-0.10470317	-0.008509429	0.016428182
-0.073967196	0.047574855	-0.09013596
-0.059296776	0.022369986	0.019179733
-0.048552386	0.016598832	0.0433606
0.08073262	-0.0067675575	-0.03585693
0.108140476	-0.01206593	0.0014457905
-0.088641055	-0.060788903	-0.047191396
-0.10054553	0.04826541	0.027756881
-0.02114397	-0.038618986	0.07425579
0.0712377	-0.004427902	0.033604626
-0.058163512	-0.074590534	-0.008219269
-0.033196833	-0.020309063	-0.006407456
0.08353384	0.06739888	-0.047987632
-0.11193147	-0.0082335025	0.0035121853
-0.060684238	0.01879757	-0.009747402
-0.09098647	0.026788475	-0.0759297
0.059945278	0.005198776	-0.06951757
-0.086841375	-0.01116014	0.08573931
0.058803063	0.037738066	0.028975993
0.04569641	-0.03048957	-0.013029783
-0.11590814	-0.017488606	0.014160084
-0.0062925513	0.060841203	-0.055555668
0.09294112	-0.036575876	-0.049183458
-0.0372392	-0.03947116	-0.031767868
0.10079273	0.04825764	-0.01825513
-0.016325733	-0.08001723	-0.051071085
-0.09608788	-0.020062145	0.044574358
-0.06739362	0.038347572	0.092125595
-0.08300207	-0.04665095	0.09092989
0.12029339	0.06479063	0.056388382
-0.090547845	0.043013148	-0.048161585
-0.0942943	0.06190922	-0.08189908
-0.08743397	0.02399527	0.0066995434
0.009023146	-0.022586616	0.024028402
-0.00844705	0.010257334	0.054044023
0.039373625	-0.019056795	-0.020943146
-0.057848155	-0.061993923	0.011224534
-0.004768562	-0.017253662	-0.044826776
-0.07178152	-0.04616146	0.029838894
-0.042139724	-0.029576449	-0.080832094
0.011362705	-0.047084194	-0.060783375
0.00081344176	0.047457743	0.011308229
0.022035025	-0.02064869	-0.044719134
0.124567255	-0.04603817	-0.031856727
-0.08043702	0.048497662	-0.02398774
0.021984197	0.05187772	0.020813145
0.019321391	-0.0069280914	-0.01609227
-0.04083637	-0.0363426	-0.006637496
-0.046061546	0.056694224	0.008753423
0.027864853	-0.006031352	-0.061103642
0.08901729	-0.009410059	-0.037326608
-0.01735081	0.048432123	0.07231773
-0.026225995	-0.031597693	-0.04303321
-0.091579355	-0.038412843	-0.05787275
0.057581123	-0.03087282	-0.020339057
0.007833177	0.11296094	-0.018910278
0.06547503	-0.026817685	0.01693868
0.018556966	-0.021230232	0.075922005
-0.02742941	-0.03435565	-0.032174464
0.095523074	-0.048799116	-0.02582544
0.091085054	0.05784904	0.0575531
-0.094801776	-0.04459997	-0.0013346233
0.093314335	-0.0024596872	0.022527417
0.04900182	0.05071196	0.021842796
0.058108237	0.088455975	-0.02684318
0.06822054	-0.01764654	-0.0063997055
-0.036122616	-0.05737166	-0.017141543
0.017759947	0.0091335755	0.08097177
-0.0022418534	0.057607315	0.08706789
-0.03179824	0.048548844	-0.02543929
0.0020158023	0.032836966	0.0116773
-0.08306963	-0.079930745	0.027736131
-0.09858389	0.030398352	-0.015287066
-0.036878403	-0.00457715	0.05830288
0.034604564	-0.058928624	0.05487735
0.06980172	0.0051256395	0.008960351
0.06108555	0.029974256	0.047274593
0.05023183	0.047363922	0.087151736
0.07510651	-0.017345645	0.0987007
0.082897104	0.09300337	0.10345345
0.031272948	-0.0703177	-0.09828491
0.06715301	-0.08413951	-0.089185245
0.07112423	-0.077341	-0.010923198
-0.060304478	-0.009297158	-0.06611792
0.05187671	-0.06964148	0.0070211706
0.07901585	-0.057469513	0.0810309
-0.08245623	0.01864067	-0.05012817
-0.059406504	0.0123482775	-0.039809387
0.00033875584	0.06642009	0.036946554
-0.021760609	-0.028062912	-0.00095291
0.042207953	0.06474905	0.09851844
-0.0023764751	-0.0065364563	0.092250094
0.07694365	-0.07531963	-0.06811795
